#sample=1534
0 0.00139465 0.000388443 0.999348 0.00065189
1 0.00183917 0.000550629 0.998696 0.000921612
2 0.00253274 0.000756027 0.998044 0.00112837
3 0.00234154 0.000776308 0.997392 0.0013025
4 0.00161748 0.000577939 0.999348 0.00065189
5 0.00171412 0.000471078 0.998696 0.000921612
6 0.00150293 0.000411556 0.998696 0.000921612
7 0.00137976 0.000302874 0.999348 0.00065189
8 0.00236157 0.000808294 0.998044 0.00112837
9 0.00200813 0.000630272 0.998696 0.000921612
10 0.00229215 0.000556109 0.998044 0.00112837
11 0.00275241 0.00077807 0.998044 0.00112837
12 0.0026967 0.000862528 0.998696 0.000921612
13 0.00314555 0.000816044 0.998044 0.00112837
14 0.0032865 0.000945223 0.998044 0.00112837
15 0.0033109 0.000975641 0.998044 0.00112837
16 0.00337275 0.000909771 0.998696 0.000921612
17 0.00244585 0.000453911 0.998696 0.000921612
18 0.0024474 0.000295605 1 0
19 0.00337607 0.000724065 0.998696 0.000921612
20 0.00306477 0.000482135 0.999348 0.00065189
21 0.004135 0.000885785 0.998044 0.00112837
22 0.00497428 0.000974731 0.996741 0.00145577
23 0.00442616 0.000879675 0.997392 0.0013025
24 0.00315455 0.000438809 0.998696 0.000921612
25 0.00471015 0.000747545 0.998044 0.00112837
26 0.00480937 0.000765242 0.998696 0.000921612
27 0.0058029 0.000811902 0.996741 0.00145577
28 0.00633591 0.00104448 0.998044 0.00112837
29 0.00661123 0.00108504 0.996089 0.00159419
30 0.00653908 0.000927011 0.996741 0.00145577
31 0.00669494 0.00105049 0.994785 0.00183961
32 0.00708507 0.00109011 0.996089 0.00159419
33 0.00828062 0.00125836 0.994785 0.00183961
34 0.00768126 0.00101199 0.997392 0.0013025
35 0.00953023 0.00145234 0.994785 0.00183961
36 0.00820801 0.000944276 0.996741 0.00145577
37 0.00910731 0.00111604 0.996089 0.00159419
38 0.0108293 0.00128025 0.994785 0.00183961
39 0.0093879 0.00122644 0.995437 0.00172136
40 0.00843324 0.000861763 0.997392 0.0013025
41 0.00929053 0.00104862 0.996741 0.00145577
42 0.0108546 0.00127366 0.994133 0.00195056
43 0.0121877 0.0015677 0.994133 0.00195056
44 0.0107398 0.00121211 0.992829 0.00215501
45 0.0120961 0.00124064 0.994133 0.00195056
46 0.0118032 0.00129169 0.992829 0.00215501
47 0.0129983 0.00149049 0.992177 0.0022501
48 0.014087 0.00151039 0.992177 0.0022501
49 0.0151105 0.00155549 0.988266 0.00275036
50 0.0109968 0.00104278 0.996089 0.00159419
51 0.0154915 0.00144638 0.992177 0.0022501
52 0.0137484 0.00152892 0.992829 0.00215501
53 0.0141331 0.00143762 0.992829 0.00215501
54 0.0173898 0.00169226 0.98631 0.00296779
55 0.0146807 0.00148868 0.992829 0.00215501
56 0.0150361 0.00148982 0.992829 0.00215501
57 0.0161081 0.00152232 0.991525 0.00234121
58 0.0171389 0.00159402 0.991525 0.00234121
59 0.0180739 0.00167684 0.98957 0.00259477
60 0.0159982 0.00147451 0.992177 0.0022501
61 0.0172271 0.00139403 0.993481 0.0020554
62 0.0185299 0.00167584 0.988918 0.00267375
63 0.0193343 0.00177705 0.990222 0.00251321
64 0.0183813 0.00163074 0.98957 0.00259477
65 0.0166744 0.00138554 0.993481 0.0020554
66 0.0176799 0.00145992 0.987614 0.00282479
