#sample=4085
0  0.407714  0.00226508  0.346891  0.00603661
1  0.341359  0.00285461  0.508225  0.00687005
2  0.299871  0.00329952  0.552228  0.00699958
3  0.277137  0.00355089  0.564578  0.00703807
4  0.264724  0.00368222  0.570465  0.00705614
5  0.258464  0.00373884  0.571787  0.0070713
6  0.254766  0.00376383  0.572497  0.00708259
7  0.252236  0.00377386  0.573035  0.00708458
8  0.250329  0.00378201  0.572987  0.00708836
9  0.248632  0.00378607  0.574737  0.00707969
10  0.247168  0.00378769  0.574847  0.00708686
11  0.24592  0.00378758  0.57519  0.00709022
12  0.244933  0.00378793  0.575692  0.00709011
13  0.243946  0.00378467  0.575483  0.00709176
14  0.243109  0.00378262  0.575386  0.00709261
15  0.242313  0.00378085  0.576353  0.00708391
16  0.24168  0.003779  0.576401  0.00708539
17  0.241166  0.00377601  0.576304  0.00708565
18  0.240695  0.00377372  0.576095  0.00708866
19  0.240136  0.00376932  0.576512  0.00708446
20  0.239608  0.00376583  0.575679  0.00709508
21  0.239176  0.00376332  0.576377  0.00708831
22  0.238774  0.00375946  0.576695  0.00708561
23  0.238405  0.00375574  0.577124  0.00708057
24  0.237965  0.00375135  0.57694  0.00708625
25  0.237669  0.00374818  0.577356  0.00708239
26  0.237342  0.00374417  0.577185  0.00708477
27  0.23699  0.00373983  0.577075  0.00708673
28  0.23669  0.00373647  0.577417  0.0070816
29  0.236386  0.00373227  0.577625  0.00708067
30  0.236093  0.00372869  0.577674  0.00708008
31  0.235781  0.00372499  0.578556  0.00707115
32  0.235556  0.003722  0.578446  0.00707152
33  0.235322  0.00371948  0.578654  0.0070697
34  0.235067  0.00371621  0.5788  0.00706754
35  0.234834  0.00371319  0.579315  0.00706097
36  0.234575  0.00371017  0.578739  0.0070678
37  0.234352  0.0037071  0.5788  0.00706728
38  0.23413  0.00370432  0.578739  0.00707147
39  0.233957  0.00370195  0.579045  0.00706886
40  0.233767  0.00369935  0.579143  0.00706846
41  0.233579  0.00369722  0.579474  0.00706468
42  0.233385  0.00369488  0.580061  0.00705901
43  0.233195  0.00369209  0.579914  0.00705825
44  0.233019  0.00368952  0.580465  0.00705105
45  0.232852  0.00368718  0.580624  0.00704936
46  0.232663  0.00368453  0.580771  0.00704723
47  0.232502  0.00368211  0.580967  0.0070447
48  0.232336  0.00367968  0.581554  0.007038
49  0.232171  0.00367729  0.58186  0.00703511
50  0.232022  0.0036752  0.581946  0.0070352
51  0.231891  0.00367329  0.58235  0.00702979
52  0.231757  0.00367131  0.583182  0.00701973
53  0.231623  0.00366933  0.58355  0.00701632
54  0.231518  0.0036676  0.583978  0.00701219
55  0.231392  0.00366586  0.584651  0.00700496
56  0.231291  0.00366443  0.584382  0.00700868
57  0.231176  0.00366263  0.58492  0.00700209
58  0.231058  0.00366102  0.584688  0.00700304
59  0.230938  0.00365929  0.584296  0.00700754
60  0.230797  0.00365758  0.584308  0.00700678
61  0.230669  0.00365588  0.585324  0.00699715
62  0.230567  0.00365445  0.58552  0.00699491
63  0.230457  0.0036529  0.586095  0.00698775
64  0.230358  0.00365161  0.585716  0.00699293
65  0.230253  0.00365019  0.586426  0.00698372
66  0.230142  0.00364886  0.586756  0.00698131
67  0.230015  0.00364712  0.587246  0.00697573
68  0.2299  0.00364556  0.586695  0.00698273
69  0.229785  0.0036438  0.586634  0.00698552
70  0.229663  0.00364219  0.586426  0.00698773
71  0.229551  0.00364075  0.586585  0.00698738
72  0.229481  0.0036397  0.586634  0.00698625
73  0.229347  0.00363815  0.586659  0.00698639
74  0.229231  0.00363665  0.587136  0.00697902
75  0.229133  0.00363518  0.587576  0.00697563
76  0.229032  0.00363378  0.587931  0.006971
77  0.228962  0.00363287  0.588164  0.00696847
78  0.228846  0.00363127  0.588091  0.00696919
79  0.22874  0.00362974  0.588066  0.00697137
80  0.228671  0.00362885  0.588029  0.00697033
81  0.228582  0.00362761  0.588188  0.00696884
82  0.228502  0.00362661  0.58836  0.00696629
83  0.228391  0.003625  0.588543  0.00696379
84  0.228329  0.00362417  0.588605  0.00696294
85  0.228241  0.00362297  0.588874  0.00695997
86  0.228158  0.00362182  0.589241  0.00695514
87  0.228074  0.0036208  0.589155  0.00695443
88  0.228004  0.00361972  0.589045  0.00695808
89  0.227925  0.00361854  0.589266  0.00695355
90  0.22782  0.00361703  0.589131  0.00695657
91  0.227745  0.00361586  0.589327  0.00695367
92  0.227666  0.00361489  0.589131  0.00695552
93  0.22758  0.00361371  0.589351  0.00695049
94  0.227483  0.0036124  0.589657  0.00694684
95  0.227405  0.00361135  0.590245  0.00694112
96  0.227311  0.00361006  0.59011  0.00694244
97  0.227273  0.00360954  0.589939  0.00694499
98  0.2272  0.00360843  0.590734  0.00693547
99  0.22714  0.0036075  0.590759  0.00693479
100  0.227045  0.00360606  0.591506  0.00692567
101  0.226973  0.0036051  0.591946  0.00691987
102  0.226923  0.00360458  0.592607  0.00691199
103  0.226872  0.00360371  0.592815  0.00690984
104  0.226821  0.00360289  0.592889  0.00690904
105  0.226771  0.00360224  0.592938  0.00690872
106  0.226691  0.00360096  0.593023  0.00690795
107  0.226592  0.00359947  0.59328  0.00690662
108  0.226523  0.00359851  0.592889  0.00691196
109  0.226462  0.0035977  0.592999  0.0069097
110  0.22641  0.00359691  0.593231  0.00690604
111  0.226346  0.00359606  0.593917  0.00689725
112  0.22627  0.003595  0.593599  0.00689937
113  0.226187  0.00359396  0.593635  0.00689961
114  0.22614  0.00359332  0.593317  0.00690433
115  0.226092  0.00359266  0.593488  0.00690457
116  0.226038  0.00359208  0.593672  0.00689974
117  0.225963  0.0035912  0.594027  0.00689476
118  0.225915  0.0035906  0.594051  0.00689473
119  0.225873  0.00359016  0.594614  0.00688884
120  0.225811  0.00358933  0.594871  0.00688542
121  0.225761  0.00358861  0.594884  0.00688497
122  0.225721  0.00358799  0.595545  0.00687633
123  0.225681  0.00358737  0.595655  0.00687494
124  0.225646  0.0035869  0.596144  0.00686836
125  0.225605  0.00358633  0.59623  0.00686668
126  0.22556  0.00358569  0.596279  0.00686433
127  0.225498  0.00358479  0.595765  0.00687157
128  0.225449  0.00358412  0.596206  0.00686585
129  0.225412  0.00358368  0.596181  0.00686595
130  0.225368  0.00358327  0.595789  0.00687089
131  0.2253  0.00358244  0.595618  0.00687263
132  0.225234  0.00358164  0.595985  0.00686831
133  0.225169  0.00358067  0.596144  0.00686627
134  0.225115  0.00357997  0.595924  0.00686656
135  0.225072  0.00357936  0.596499  0.00685955
136  0.225026  0.00357873  0.596707  0.00685618
137  0.224958  0.00357773  0.596769  0.0068562
138  0.224934  0.00357743  0.59661  0.00685763
139  0.22491  0.00357711  0.596524  0.00685866
140  0.224856  0.00357639  0.597038  0.00685288
141  0.224782  0.00357533  0.597491  0.00684819
142  0.224734  0.00357457  0.597564  0.00684757
143  0.224677  0.00357379  0.598066  0.00684146
144  0.224632  0.00357319  0.598201  0.00683942
145  0.2246  0.00357272  0.598286  0.00683848
146  0.224546  0.0035719  0.598286  0.00683806
147  0.22448  0.00357111  0.598482  0.00683502
148  0.224442  0.00357059  0.598874  0.00683026
149  0.224386  0.00356988  0.598911  0.00682891
150  0.22433  0.00356913  0.599119  0.00682577
151  0.22428  0.00356851  0.59929  0.0068229
152  0.224232  0.00356785  0.599266  0.00682338
153  0.22416  0.00356693  0.598911  0.00682538
154  0.22411  0.00356629  0.598666  0.00682835
155  0.22408  0.00356585  0.598947  0.00682498
156  0.224053  0.0035654  0.599033  0.00682372
157  0.224012  0.00356477  0.599204  0.00682157
158  0.223959  0.00356406  0.599143  0.00682213
159  0.223917  0.00356341  0.599449  0.00681885
160  0.223871  0.0035628  0.599302  0.00682109
161  0.223825  0.00356222  0.599192  0.00682237
162  0.223776  0.00356152  0.599572  0.00681705
163  0.223731  0.00356088  0.60022  0.0068091
164  0.223702  0.00356054  0.60049  0.0068047
165  0.223643  0.00355963  0.601016  0.00679742
166  0.223593  0.00355888  0.601028  0.0067975
167  0.22355  0.00355825  0.60131  0.00679392
168  0.223496  0.00355738  0.601236  0.00679452
169  0.223473  0.00355708  0.601322  0.00679316
170  0.223442  0.00355659  0.601591  0.00678984
171  0.223411  0.00355618  0.601775  0.00678774
172  0.22338  0.0035557  0.602179  0.00678211
173  0.223338  0.00355504  0.602056  0.0067836
174  0.223293  0.00355444  0.602056  0.00678416
175  0.223262  0.00355396  0.60224  0.00678177
176  0.223195  0.00355298  0.601873  0.00678674
177  0.223154  0.00355238  0.602166  0.00678343
178  0.223111  0.00355172  0.602399  0.00678075
179  0.223064  0.00355103  0.602448  0.00677999
180  0.223037  0.00355069  0.602191  0.00678259
181  0.223011  0.00355031  0.602558  0.00677792
182  0.222957  0.00354963  0.602803  0.00677517
