#sample=2168
0 0.318732 0.00118833 0.101571 0.000533851 0.0819985 0.000368947 -1
1 0.19793 0.00117568 0.0390131 0.000338605 0.056991 0.00020313 -0.8
2 0.198457 0.0011704 0.0392706 0.000341072 0.0571519 0.000203846 -0.8
3 0.169241 0.00105866 0.0285234 0.000275467 0.051081 0.000176363 -0.6
4 0.198551 0.00115561 0.0393356 0.000340542 0.0569919 0.000198655 -0.8
5 0.169216 0.00105747 0.0285649 0.000277434 0.0510161 0.000178545 -0.6
6 0.16934 0.00106037 0.0286281 0.000275899 0.0509812 0.000174287 -0.6
7 0.158545 0.00104246 0.0250763 0.000262356 0.0472717 0.000165615 -0.4
8 0.198796 0.00115965 0.039402 0.00033899 0.0570916 0.000202469 -0.8
9 0.169632 0.00106432 0.0286419 0.000277783 0.0510138 0.000176282 -0.6
10 0.169641 0.00105628 0.028666 0.000275114 0.0510619 0.000178055 -0.6
11 0.15853 0.00104395 0.0250325 0.000262467 0.0473205 0.00016766 -0.4
12 0.169492 0.00105048 0.0286451 0.000275632 0.051079 0.000175425 -0.6
13 0.158483 0.00103985 0.0250997 0.000263529 0.0472785 0.000168065 -0.4
14 0.15818 0.00105044 0.0249858 0.000265131 0.047335 0.000167835 -0.4
15 0.157386 0.00111335 0.024758 0.000282822 0.0441647 0.000158978 -0.2
16 0.198927 0.00117125 0.0395223 0.000343023 0.0571719 0.000204859 -0.8
17 0.169513 0.0010718 0.0286159 0.000280421 0.0509297 0.000178787 -0.6
18 0.169625 0.00107123 0.0287028 0.000279075 0.0512537 0.000176525 -0.6
19 0.158692 0.00105207 0.0251038 0.000264207 0.0473285 0.000164766 -0.4
20 0.169451 0.00106299 0.0286712 0.000280424 0.0511028 0.000176168 -0.6
21 0.158515 0.00105019 0.0250751 0.000266448 0.0472902 0.000167067 -0.4
22 0.158472 0.00105849 0.0250807 0.000266089 0.0473802 0.000170266 -0.4
23 0.157379 0.00112157 0.0247516 0.00028414 0.0441695 0.000159423 -0.2
24 0.169875 0.00107071 0.0287176 0.000280842 0.0511318 0.000178109 -0.6
25 0.158849 0.00105408 0.0251703 0.000267081 0.0472837 0.000168322 -0.4
26 0.158533 0.00105884 0.0250646 0.000265126 0.0473205 0.000169982 -0.4
27 0.15753 0.00112239 0.0247948 0.000285059 0.0440949 0.00016282 -0.2
28 0.158646 0.0010559 0.0251764 0.000267882 0.0472459 0.00016907 -0.4
29 0.15718 0.00112377 0.0247212 0.000287102 0.044143 0.000158797 -0.2
