#sample=2803
0  0.453183  0.00204042  0.273573  0.00528887
1  0.414593  0.00240056  0.375508  0.00613138
2  0.386539  0.00267642  0.451356  0.00633674
3  0.366039  0.00284697  0.500098  0.00629766
4  0.351089  0.00292908  0.53218  0.0062427
5  0.339946  0.00297532  0.548118  0.00623083
6  0.332007  0.00299689  0.556333  0.00622536
7  0.325995  0.00301782  0.561657  0.00622759
8  0.321277  0.00303026  0.564707  0.00623156
9  0.31774  0.00303963  0.566661  0.00622885
10  0.314921  0.00304651  0.567802  0.0062379
11  0.312758  0.00305175  0.568204  0.00624788
12  0.31106  0.00305281  0.569292  0.00624595
13  0.30963  0.00305388  0.570157  0.00624433
14  0.308496  0.00305324  0.570674  0.00624252
15  0.307483  0.00305191  0.570951  0.00624054
16  0.306712  0.00305279  0.571629  0.0062324
17  0.305911  0.00305075  0.572298  0.00623541
18  0.305126  0.00304804  0.572048  0.00624469
19  0.304512  0.00304654  0.57228  0.00625474
20  0.303931  0.00304468  0.57277  0.00624551
21  0.303406  0.00304176  0.573234  0.00623705
22  0.302883  0.00303916  0.572529  0.00625183
23  0.302336  0.00303593  0.572672  0.00624942
24  0.301863  0.00303394  0.571905  0.00626948
25  0.301398  0.0030318  0.571504  0.00628208
26  0.300988  0.00302972  0.571798  0.00628204
27  0.300605  0.00302692  0.571646  0.00628727
28  0.300311  0.00302428  0.572092  0.00628227
29  0.299994  0.00302141  0.572315  0.00627963
30  0.299711  0.00301889  0.572128  0.00628276
31  0.299482  0.00301735  0.572146  0.00628374
32  0.299275  0.00301543  0.572378  0.00627901
33  0.299052  0.00301333  0.572877  0.00626549
34  0.298854  0.00301136  0.572958  0.00626273
35  0.298627  0.00301025  0.572842  0.00626619
36  0.298429  0.00300864  0.572708  0.00626908
37  0.298265  0.00300758  0.572949  0.00626356
38  0.298026  0.00300486  0.573707  0.00625233
39  0.297833  0.00300217  0.574313  0.00623677
40  0.297668  0.00300042  0.574759  0.00622872
41  0.297509  0.00299862  0.574759  0.00622619
42  0.297324  0.00299688  0.57409  0.00624067
43  0.297167  0.00299494  0.574179  0.00623545
44  0.297019  0.00299321  0.574501  0.00622899
45  0.296897  0.00299153  0.575143  0.00621753
46  0.296778  0.00299068  0.574982  0.00622157
47  0.296654  0.00298986  0.575178  0.00621716
48  0.296513  0.00298859  0.575517  0.00621214
49  0.296335  0.00298657  0.575794  0.0062049
