#sample=1820
0 0.0935412 0.000726182 0.0086973 0.000100453 0.0500433 7.15869e-05 -1
1 0.09547 0.000632824 0.00911699 0.000105597 0.042481 4.93049e-05 -0.8
2 0.0954581 0.000634935 0.00915935 0.000105512 0.0424643 4.72955e-05 -0.8
3 0.130019 0.000667437 0.0169571 0.000152045 0.0408961 4.82955e-05 -0.6
4 0.0952728 0.000618679 0.00907578 0.000102503 0.0424379 4.8466e-05 -0.8
5 0.130113 0.000651419 0.016951 0.000148332 0.0409134 4.76434e-05 -0.6
6 0.130003 0.000654338 0.0169554 0.000149939 0.0408893 4.7115e-05 -0.6
7 0.160281 0.0006793 0.0257494 0.000187915 0.0396787 4.5555e-05 -0.4
8 0.0954152 0.000615861 0.00909297 0.000101262 0.0424356 4.94775e-05 -0.8
9 0.130306 0.000650576 0.0170077 0.000147745 0.0407875 4.60437e-05 -0.6
10 0.130072 0.000652208 0.0169752 0.000148782 0.0408673 4.51444e-05 -0.6
11 0.160448 0.000677393 0.0257856 0.000186395 0.0396689 4.63687e-05 -0.4
12 0.1302 0.00064074 0.0169704 0.000145721 0.0408758 4.53964e-05 -0.6
13 0.160524 0.000669245 0.0258042 0.00018374 0.0397256 4.54938e-05 -0.4
14 0.160306 0.000667646 0.025756 0.000183822 0.0396714 4.59312e-05 -0.4
15 0.188463 0.00069486 0.0355747 0.000220059 0.0387061 4.79618e-05 -0.2
16 0.0951003 0.000625288 0.00903379 0.000100565 0.042596 4.84341e-05 -0.8
17 0.129898 0.000657179 0.0168476 0.000147976 0.0408812 4.60905e-05 -0.6
18 0.129714 0.000660207 0.0168255 0.000148142 0.0408869 4.5159e-05 -0.6
19 0.160152 0.000680927 0.0256487 0.000187067 0.0397298 4.62934e-05 -0.4
20 0.129746 0.0006503 0.0168274 0.000144987 0.0409215 4.78263e-05 -0.6
21 0.160211 0.000673493 0.0256499 0.000183808 0.0397492 4.57789e-05 -0.4
22 0.160054 0.000673666 0.0256353 0.000184538 0.0397652 4.46666e-05 -0.4
23 0.188257 0.000696345 0.0354437 0.000220383 0.0387546 4.70733e-05 -0.2
24 0.129933 0.000647441 0.0168437 0.000143729 0.0408984 4.58022e-05 -0.6
25 0.160293 0.000669412 0.025665 0.000182802 0.0397202 4.68534e-05 -0.4
26 0.160178 0.000669737 0.0256248 0.000182756 0.0397242 4.58078e-05 -0.4
27 0.188356 0.00069438 0.0354623 0.000219061 0.0386789 4.74925e-05 -0.2
28 0.160183 0.000664116 0.0256377 0.000180899 0.0397125 4.78657e-05 -0.4
29 0.188472 0.000687118 0.0355176 0.00021591 0.0386417 4.67171e-05 -0.2
30 0.188235 0.000686704 0.0354213 0.000216102 0.0386791 4.66581e-05 -0.2
31 0.215772 0.000710655 0.0465594 0.000251459 0.0377042 4.92615e-05 0
32 0.0958394 0.000619537 0.00920254 0.000104256 0.0424511 4.85508e-05 -0.8
33 0.13017 0.000659436 0.0169712 0.000151422 0.0408708 4.81704e-05 -0.6
34 0.130128 0.000661119 0.016966 0.000150085 0.0409004 4.58779e-05 -0.6
35 0.160294 0.000681116 0.0257372 0.000188489 0.0397053 4.59986e-05 -0.4
36 0.13022 0.000645243 0.0169961 0.000147317 0.0408778 4.57631e-05 -0.6
37 0.160434 0.000672331 0.0257652 0.000186486 0.0397193 4.58728e-05 -0.4
38 0.16028 0.000673282 0.0257542 0.000186092 0.039819 4.62398e-05 -0.4
39 0.18842 0.000697966 0.035558 0.000223007 0.0386928 4.69992e-05 -0.2
40 0.13034 0.000643906 0.0170149 0.000146976 0.0409463 4.66964e-05 -0.6
41 0.160604 0.000669586 0.0258205 0.000185015 0.0397438 4.66369e-05 -0.4
42 0.16046 0.000668963 0.0258013 0.000184598 0.0396786 4.64609e-05 -0.4
43 0.188516 0.00069532 0.0355801 0.000221169 0.0387391 4.65251e-05 -0.2
44 0.160456 0.000660134 0.0257861 0.000182543 0.0396935 4.5792e-05 -0.4
45 0.18861 0.000686668 0.0356058 0.000217682 0.038642 4.69101e-05 -0.2
46 0.188482 0.000687712 0.0355936 0.000218325 0.0386756 4.62983e-05 -0.2
47 0.215881 0.000714414 0.0466602 0.000254902 0.0377105 4.83732e-05 0
48 0.129899 0.000652741 0.0168454 0.000146113 0.0407948 4.578e-05 -0.6
49 0.160251 0.000674452 0.0256452 0.000185142 0.0396567 4.51448e-05 -0.4
50 0.160016 0.000675499 0.0255833 0.00018421 0.0397748 4.59939e-05 -0.4
51 0.188295 0.000698871 0.0354397 0.000221972 0.0386776 4.69981e-05 -0.2
52 0.160231 0.000668 0.0256713 0.000182691 0.0397624 4.62676e-05 -0.4
53 0.188431 0.000689852 0.0355 0.000218712 0.0387323 4.64284e-05 -0.2
54 0.188143 0.000691954 0.0354227 0.00021915 0.0387523 4.68274e-05 -0.2
55 0.215681 0.000716033 0.0465175 0.000256293 0.0377945 5.03763e-05 0
56 0.160326 0.000662305 0.0256647 0.000181017 0.0397057 4.49491e-05 -0.4
57 0.188512 0.000684312 0.0355052 0.00021633 0.0387898 4.82775e-05 -0.2
58 0.188267 0.000686821 0.0354213 0.000216339 0.0387853 4.56429e-05 -0.2
59 0.215703 0.000711935 0.0465176 0.000252949 0.0377537 4.91557e-05 0
60 0.188393 0.000679536 0.035474 0.000214305 0.0387586 4.68397e-05 -0.2
61 0.215954 0.000705357 0.0466337 0.000249653 0.0378057 4.94393e-05 0
62 0.215684 0.000708197 0.0465186 0.000250652 0.0378025 4.76038e-05 0
63 0.243521 0.000733095 0.059321 0.000288179 0.036752 5.26696e-05 0.2
64 0.0955221 0.000633211 0.00913917 0.000103216 0.042409 4.7312e-05 -0.8
65 0.13013 0.000656354 0.0169502 0.000147738 0.0408712 4.66014e-05 -0.6
66 0.130071 0.000659655 0.0169491 0.000147927 0.0408826 4.62308e-05 -0.6
67 0.160252 0.000680302 0.0257266 0.000185818 0.039774 4.60952e-05 -0.4
68 0.13009 0.000646583 0.0169479 0.000145869 0.0409108 4.71406e-05 -0.6
69 0.16031 0.000668024 0.0257564 0.000183376 0.0397958 4.57327e-05 -0.4
70 0.160129 0.000670306 0.0256915 0.000183736 0.039708 4.70038e-05 -0.4
71 0.188405 0.000695325 0.03555 0.000220321 0.0387213 4.69163e-05 -0.2
72 0.130374 0.000642499 0.0170316 0.000144831 0.040906 4.56749e-05 -0.6
73 0.160554 0.000665471 0.0258094 0.00018144 0.0397099 4.51207e-05 -0.4
74 0.160261 0.000666231 0.0257267 0.000182094 0.0397279 4.56794e-05 -0.4
75 0.18842 0.000693036 0.0355471 0.000218295 0.0386911 4.75494e-05 -0.2
76 0.160491 0.00065503 0.0258041 0.000179207 0.0396971 4.64214e-05 -0.4
77 0.188574 0.000684222 0.0356191 0.000215433 0.0386439 4.59522e-05 -0.2
78 0.188373 0.000684956 0.0355543 0.000215969 0.0387404 4.72924e-05 -0.2
79 0.215798 0.00071293 0.0466181 0.000252116 0.0377479 5.05278e-05 0
80 0.129724 0.000653551 0.0168006 0.000144186 0.0409218 4.64259e-05 -0.6
81 0.160155 0.000673971 0.025627 0.000183012 0.0397472 4.50036e-05 -0.4
82 0.15999 0.000675601 0.0255919 0.000182766 0.0397485 4.54633e-05 -0.4
83 0.188208 0.000695358 0.035406 0.000217893 0.0387083 4.63978e-05 -0.2
84 0.159997 0.000666963 0.0255861 0.000180627 0.0397148 4.61037e-05 -0.4
85 0.188347 0.000687684 0.0354664 0.000215627 0.0387522 4.69357e-05 -0.2
86 0.18816 0.000687642 0.0353981 0.00021627 0.0387909 4.63571e-05 -0.2
87 0.215668 0.000713657 0.0465026 0.000252214 0.0377934 4.95023e-05 0
88 0.160203 0.000664359 0.0256344 0.000179922 0.0397899 4.50404e-05 -0.4
89 0.18842 0.000684689 0.0354809 0.000214377 0.0387271 4.77118e-05 -0.2
90 0.188188 0.000683969 0.0354054 0.000214007 0.0387642 4.75625e-05 -0.2
91 0.215662 0.000711501 0.0464939 0.000249564 0.0378107 5.03008e-05 0
92 0.188409 0.000678103 0.0354787 0.000212272 0.0387217 4.72282e-05 -0.2
93 0.215953 0.000704928 0.0466263 0.00024759 0.0377915 4.9272e-05 0
94 0.21555 0.000707495 0.0464663 0.000248217 0.0377963 4.8742e-05 0
95 0.243447 0.000732762 0.0592731 0.000285731 0.0367348 5.42568e-05 0.2
