1 1.0 0.27586366320831596 0.33102676467721437 1.0398096512332986 0.007882842990852278 9999
2 0.9786 0.17976524829503426 0.30736322229205104 0.9908187010496153 0.010622718158332095 9999
3 0.8401 0.14380060340451262 0.2732170675703262 0.8746927196212428 0.00733396198057476 9999
4 0.5794 0.12978748485829017 0.2513204184999144 0.7967337604178604 0.006125111422321244 9999
5 0.3416 0.12536673423691094 0.23679565698623417 0.7417150605011886 0.005808848114789515 9999
6 0.1691 0.12041922607772201 0.22839640356402746 0.7182268049466333 0.006113424449204528 9999
7 0.0798 0.11553049418162449 0.2212335077068604 0.6982572790991459 0.00896786274688203 9999
8 0.0385 0.11305992137269495 0.21453044651011113 0.6838788049129788 0.013072141638104955 9999
9 0.0182 0.10569927804231354 0.21448569547215746 0.6960872705624188 0.01818991413617904 9999
10 0.0085 0.10454001120075723 0.2180472292440026 0.7095418299612982 0.028487430824936034 9999
11 0.0035 0.08728799758844587 0.19610992059675125 0.6511007303889969 0.05632006027766098 9999
12 0.0016 0.0993599989235263 0.2293958729322139 0.756119762563057 0.06903142087435414 9999
