#sample=90
0 0.00056779 4.91906e-05 1 0
1 0.000571516 4.88246e-05 1 0
2 0.000594773 4.9519e-05 1 0
3 0.000593449 4.94877e-05 1 0
4 0.000678712 5.61368e-05 1 0
5 0.000676799 5.6114e-05 1 0
6 0.000684384 5.82104e-05 1 0
7 0.000694962 5.81505e-05 1 0
8 0.000728896 5.70402e-05 1 0
9 0.000872828 0.000128239 1 0
10 0.000927405 0.000129898 1 0
11 0.00106433 0.000168072 1 0
12 0.00115304 0.000123372 1 0
13 0.00118715 0.000136731 1 0
14 0.00140201 0.000212394 1 0
15 0.00156604 0.000224632 1 0
16 0.00158857 0.000159519 1 0
17 0.00169386 0.000173055 1 0
18 0.00195447 0.000185192 1 0
19 0.00199872 0.000165427 1 0
20 0.00306188 0.000982408 1 0
21 0.00557078 0.00275464 1 0
22 0.00778611 0.00330645 1 0
23 0.00503895 0.00238549 1 0
24 0.00575255 0.00198793 1 0
25 0.010086 0.00392605 1 0
26 0.0101615 0.00397893 1 0
27 0.00694043 0.00220881 1 0
28 0.00679332 0.00246937 1 0
29 0.00623784 0.00159183 1 0
30 0.00546648 0.00136326 1 0
31 0.00823634 0.00241404 1 0
32 0.0113422 0.0041008 1 0
33 0.0157636 0.0047633 1 0
34 0.00763957 0.00157973 1 0
35 0.0117533 0.00295779 1 0
36 0.00870413 0.00215178 1 0
37 0.00887641 0.00202163 1 0
38 0.0142233 0.00380105 1 0
39 0.0181244 0.00480386 1 0
40 0.00966654 0.00211002 1 0
41 0.0110483 0.00301327 1 0
42 0.0153624 0.00469609 1 0
43 0.0129656 0.00340939 1 0
44 0.0159462 0.00447725 1 0
45 0.012096 0.00267175 1 0
46 0.0230385 0.00567388 1 0
47 0.0250788 0.00614775 1 0
48 0.0208279 0.00520808 1 0
49 0.0132107 0.00245123 1 0
50 0.0180985 0.00574845 0.988889 0.0111111
51 0.0142891 0.00427212 1 0
52 0.028942 0.00661711 0.988889 0.0111111
53 0.0161696 0.00445931 1 0
54 0.0173339 0.00401987 1 0
55 0.0110973 0.00200447 1 0
56 0.0216649 0.00550817 0.988889 0.0111111
57 0.0152889 0.00334027 1 0
58 0.0167446 0.00400003 1 0
59 0.0261836 0.00594581 1 0
60 0.032405 0.00724182 0.988889 0.0111111
61 0.0242905 0.00592329 0.988889 0.0111111
62 0.0286829 0.00715728 0.988889 0.0111111
63 0.0257948 0.0060269 1 0
64 0.025587 0.00531568 1 0
65 0.0251988 0.00473482 1 0
66 0.0209376 0.00546525 0.988889 0.0111111
67 0.0266576 0.00602615 0.988889 0.0111111
68 0.0411248 0.00804938 0.988889 0.0111111
69 0.0320573 0.00596496 1 0
70 0.02996 0.00506989 1 0
71 0.0340268 0.00647905 0.988889 0.0111111
72 0.0401041 0.00825269 0.988889 0.0111111
73 0.0288354 0.00643981 0.988889 0.0111111
74 0.0348333 0.00670048 1 0
75 0.0311836 0.00745383 0.977778 0.015625
76 0.0332338 0.00717101 0.988889 0.0111111
77 0.0283255 0.00609426 1 0
78 0.0227867 0.00488196 1 0
79 0.0397953 0.00771532 0.988889 0.0111111
80 0.0246376 0.00481079 0.988889 0.0111111
81 0.0369619 0.00872001 0.977778 0.015625
82 0.0262841 0.0058567 0.988889 0.0111111
83 0.0362692 0.00740362 0.988889 0.0111111
84 0.0406861 0.00887985 0.988889 0.0111111
85 0.0423377 0.00850415 0.977778 0.015625
86 0.0436769 0.00799377 0.988889 0.0111111
87 0.0480682 0.00927164 0.977778 0.015625
88 0.0412531 0.00771475 0.988889 0.0111111
89 0.047864 0.00965019 0.966667 0.0190275
90 0.0427375 0.00830957 0.977778 0.015625
91 0.0553931 0.0101968 0.955556 0.0218445
92 0.0645532 0.0116306 0.955556 0.0218445
93 0.0644215 0.0114696 0.955556 0.0218445
94 0.0490952 0.00930636 0.966667 0.0190275
95 0.0554069 0.00977606 0.977778 0.015625
96 0.0530657 0.0102114 0.966667 0.0190275
97 0.0617833 0.010791 0.955556 0.0218445
98 0.0771621 0.0126744 0.955556 0.0218445
99 0.0905782 0.0133788 0.944444 0.0242805
100 0.108032 0.0157566 0.866667 0.036033
101 0.122364 0.0172711 0.866667 0.036033
102 0.13899 0.0196369 0.8 0.0423999
103 0.159008 0.0216426 0.8 0.0423999
104 0.164875 0.0218474 0.766667 0.0448329
105 0.177162 0.0226187 0.722222 0.0474776
106 0.184333 0.0237494 0.7 0.0485752
107 0.196311 0.0242953 0.677778 0.0495366
108 0.2036 0.0250947 0.666667 0.0499688
109 0.209782 0.0259958 0.677778 0.0495366
110 0.215186 0.026379 0.633333 0.0510807
111 0.219381 0.0271453 0.655556 0.0503697
112 0.227675 0.0281131 0.633333 0.0510807
113 0.234021 0.0282666 0.622222 0.0513921
114 0.242445 0.0292349 0.622222 0.0513921
115 0.248584 0.0301072 0.6 0.0519291
116 0.252646 0.0303475 0.6 0.0519291
117 0.259022 0.030607 0.588889 0.0521556
118 0.263498 0.0314578 0.588889 0.0521556
119 0.27188 0.0316894 0.588889 0.0521556
120 0.275671 0.0322092 0.6 0.0519291
121 0.271454 0.0318113 0.6 0.0519291
122 0.276625 0.0319364 0.577778 0.0523547
123 0.278632 0.0322702 0.577778 0.0523547
124 0.280441 0.0327791 0.588889 0.0521556
125 0.286714 0.033542 0.588889 0.0521556
126 0.285594 0.0332697 0.588889 0.0521556
127 0.289803 0.0335417 0.588889 0.0521556
128 0.296134 0.0336041 0.577778 0.0523547
129 0.300157 0.0337965 0.566667 0.0525267
130 0.305747 0.0345673 0.555556 0.0526717
131 0.305779 0.0345744 0.566667 0.0525267
132 0.308163 0.0346817 0.555556 0.0526717
133 0.308605 0.034661 0.566667 0.0525267
134 0.31123 0.0351613 0.566667 0.0525267
135 0.309496 0.0353122 0.577778 0.0523547
136 0.315495 0.0356531 0.566667 0.0525267
137 0.316493 0.0357563 0.577778 0.0523547
138 0.322453 0.0362695 0.566667 0.0525267
139 0.324729 0.0365101 0.566667 0.0525267
140 0.325925 0.0365953 0.566667 0.0525267
141 0.325603 0.0365524 0.566667 0.0525267
142 0.326725 0.0366467 0.577778 0.0523547
143 0.327655 0.0368307 0.577778 0.0523547
144 0.330207 0.0369566 0.577778 0.0523547
145 0.334276 0.0370226 0.555556 0.0526717
146 0.337183 0.0372285 0.544444 0.0527901
147 0.339297 0.0374599 0.566667 0.0525267
148 0.341859 0.0375355 0.533333 0.052882
149 0.34301 0.037676 0.544444 0.0527901
150 0.344669 0.0377487 0.544444 0.0527901
