#sample=100
0  0.515518  0.0310762  0.45  0.0365839
1  0.502164  0.0309388  0.45  0.0365839
2  0.496084  0.0308886  0.45  0.0365839
3  0.493562  0.0308273  0.45  0.0365839
4  0.491958  0.0306888  0.45  0.0365839
5  0.49035  0.0305682  0.45  0.0365839
6  0.489063  0.0304849  0.45  0.0365839
7  0.487136  0.0303429  0.45  0.0365839
8  0.48516  0.0302161  0.455  0.0363033
9  0.48257  0.0300538  0.46  0.0360135
10  0.480901  0.0299246  0.46  0.0360135
11  0.479479  0.0298451  0.46  0.0360135
12  0.477159  0.0296776  0.46  0.0360135
13  0.475155  0.0295359  0.46  0.0360135
14  0.473155  0.0293729  0.46  0.0360135
15  0.470913  0.0292376  0.465  0.0357142
16  0.468074  0.0290999  0.465  0.0357142
17  0.464567  0.0288894  0.465  0.0357142
18  0.460935  0.0287075  0.465  0.0357142
19  0.459488  0.0286091  0.465  0.0357142
20  0.457608  0.0284941  0.465  0.0357142
21  0.453295  0.028308  0.465  0.0357142
22  0.450978  0.0281119  0.465  0.0357142
23  0.447878  0.0280704  0.48  0.0354766
24  0.445203  0.0279079  0.48  0.0354766
25  0.438625  0.0277873  0.49  0.034801
26  0.433086  0.0280019  0.495  0.0351727
27  0.428952  0.0279395  0.5  0.0348155
28  0.426141  0.0280226  0.5  0.0348155
29  0.421914  0.0282853  0.505  0.0351727
30  0.418856  0.0281725  0.51  0.0355192
31  0.415611  0.0280986  0.51  0.0355192
32  0.411649  0.027926  0.51  0.0355192
33  0.407251  0.0276331  0.52  0.0347575
34  0.404071  0.0274757  0.53  0.0339489
35  0.396897  0.0274307  0.535  0.0342709
36  0.389372  0.0276844  0.545  0.0341528
37  0.387337  0.0275059  0.545  0.0341528
38  0.386337  0.0273898  0.545  0.0341528
39  0.382821  0.0276003  0.55  0.034451
40  0.38017  0.0276023  0.55  0.034451
41  0.372937  0.0278548  0.56  0.035018
42  0.370532  0.0276857  0.56  0.035018
43  0.36813  0.0275991  0.56  0.035018
44  0.366309  0.0275543  0.56  0.035018
45  0.363087  0.0275471  0.565  0.0352874
46  0.362117  0.0274497  0.565  0.0352874
47  0.361366  0.0273746  0.575  0.0343592
48  0.358303  0.0272783  0.575  0.0343592
49  0.355452  0.0270966  0.575  0.0343592
50  0.349971  0.0271458  0.58  0.0346118
51  0.349492  0.0271329  0.58  0.0346118
52  0.347773  0.0270234  0.585  0.0341232
53  0.346724  0.0269692  0.585  0.0341232
54  0.346126  0.0268893  0.585  0.0341232
55  0.345888  0.0268579  0.585  0.0341232
56  0.340898  0.0268795  0.595  0.0338558
57  0.339709  0.026796  0.595  0.0338558
58  0.335758  0.0269764  0.6  0.0340825
59  0.335715  0.026978  0.6  0.0340825
60  0.335668  0.0269761  0.6  0.0340825
61  0.334756  0.0269959  0.6  0.0340825
62  0.334516  0.026962  0.6  0.0340825
63  0.332008  0.0270909  0.605  0.0343004
64  0.331116  0.0271704  0.605  0.0343004
65  0.330828  0.0271321  0.605  0.0343004
66  0.329687  0.0269854  0.605  0.0343004
67  0.327957  0.02676  0.605  0.0343004
68  0.326565  0.0265688  0.605  0.0343004
69  0.32638  0.026537  0.605  0.0343004
70  0.325153  0.0263952  0.605  0.0343004
71  0.324542  0.0262929  0.605  0.0343004
72  0.32373  0.0261749  0.605  0.0343004
73  0.321326  0.0259763  0.615  0.0332233
74  0.317448  0.0257532  0.615  0.0332233
75  0.317134  0.0257073  0.615  0.0332233
