1 1.0 0.2637579947769355 0.4929873747278264 2.511508238290836 0.021525573964522673 9999
2 0.9863 0.1406752140029709 0.31090178835309196 1.6460949419035062 0.018053611431251664 9999
3 0.9475 0.09614650275836271 0.26587700522134383 1.5063807411001378 0.016688088709920338 9999
4 0.8561 0.07717140694388132 0.2517316415850763 1.4640737586417292 0.015642671794157553 9999
5 0.7162 0.06820107456212679 0.23299013416104838 1.343940517217695 0.014437944190681708 9999
6 0.5349 0.06253674902223437 0.21953364618394683 1.2451559299994697 0.013528373261504358 9999
7 0.3836 0.05887366529066269 0.20446492471673033 1.1373676361164609 0.012816820629449697 9999
8 0.2424 0.05682393064332961 0.19451826728074859 1.0675021484669716 0.014828649972963272 9999
9 0.1429 0.05538148890806305 0.18185748322171402 0.9674292250971938 0.014536673058700616 9999
10 0.0795 0.05394606138851074 0.1745637907898013 0.9206843110723218 0.01718349432550227 9999
11 0.0408 0.052677171244733124 0.16735679255146454 0.8803194220995465 0.016684283814461253 9999
12 0.0213 0.05170679363973365 0.15744317084948475 0.8008843652779291 0.021821217482924943 9999






