1 1.0 0.13641082256926068 0.38586278978015226 3.169891366804859 0.02719179577818509 9999
2 1.0 0.05589546242032122 0.1637333352205025 1.3097269606098187 0.013826045631288473 9999
3 0.9982 0.031813061510704725 0.1110502465794753 1.0325084152336805 0.011049614633049758 9999
4 0.992 0.023065184141900813 0.0988216467276397 1.0150710936765444 0.01063901006038386 9999
5 0.9707 0.018648123680239836 0.09238742470579706 0.9811938961770705 0.009075003236461923 9999
6 0.9268 0.01622456958799819 0.08887696477554036 0.9471520233722 0.007822586181430263 9999
7 0.8548 0.015085181949509446 0.08812454288245984 0.9306519940210383 0.007825674921103747 7916
8 0.7605 0.014294963213846804 0.08505971717848662 0.8787739372059735 0.007724705812463262 6761
9 0.6200 0.013945524381003898 0.08418717852540351 0.8574505415317196 0.008059033927380345 5900
10 0.4928 0.013766574095012854 0.08203233966435171 0.8202085029338304 0.008484160771908921 5392
11 0.3494 0.013733524590120803 0.08027858086827228 0.7894357826708664 0.009614950951165326 5301
12 0.2530 0.013662731222015343 0.07805294172663882 0.7494357451368001 0.008403395820349173 5101
13 0.1605 0.01365762550519414 0.07604988845096133 0.7134141098483301 0.009243597072629017 5024
14 0.0896 0.013579557624298785 0.07497470798521708 0.6969382073830126 0.012379069094506322 5043
15 0.0619 0.013736611414948289 0.07383130392164636 0.6798973549855433 0.015099205707609633 4920
16 0.0336 0.013860580486662648 0.07316675386761012 0.673739129034676 0.01752944592048772 4926
17 0.0208 0.013673177070348536 0.07302887744498829 0.67760221734282 0.027529756271780684 4890
